CombID	SenID	templatenum	prem	hyp	label	meta
234	180	7	A green frog buys a pool from a stand.	There is a green frog buying a pacific ocean	disjoint	add
234	180	8	A pacific ocean	A pool	disjoint	add
234	180	8	A pool	A pacific ocean	disjoint	add
235	181	0	The ocean is photographed with a camera	There is a shore present	disjoint	org
235	181	0	The shore is photographed with a camera	There is a ocean present	disjoint	org
235	181	1	The ocean is in the water	The shore is wet	disjoint	org
235	181	1	The shore is in the water	The ocean is wet	disjoint	org
235	181	2	A ocean is outside near a campfire at night	There is a shore outside	disjoint	org
235	181	2	A shore is outside near a campfire at night	There is a ocean outside	disjoint	org
235	181	3	A young woman is looking at a ocean with a binocular	A shore is looked at by a woman	disjoint	org
235	181	3	A young woman is looking at a shore with a binocular	A ocean is looked at by a woman	disjoint	org
235	181	4	Several people are moving towards the ocean	There is a group of people near the shore	disjoint	org
235	181	4	Several people are moving towards the shore	There is a group of people near the ocean	disjoint	org
235	181	5	A bald man standing to the side of a ocean	The man stands near a shore.	disjoint	org
235	181	5	A bald man standing to the side of a shore	The man stands near a ocean.	disjoint	org
235	181	6	A kid fetches a ocean by a tree in the yard.	a kid gets a shore	disjoint	org
235	181	6	A kid fetches a shore by a tree in the yard.	a kid gets a ocean	disjoint	org
235	181	7	A green frog buys a ocean from a stand.	There is a green frog buying a shore	disjoint	org
235	181	7	A green frog buys a shore from a stand.	There is a green frog buying a ocean	disjoint	org
235	181	8	A ocean	A shore	disjoint	org
235	181	8	A shore	A ocean	disjoint	org
236	181	0	The indian ocean is photographed with a camera	There is a shore present	disjoint	add
236	181	0	The shore is photographed with a camera	There is a indian ocean present	disjoint	add
236	181	1	The indian ocean is in the water	The shore is wet	disjoint	add
236	181	1	The shore is in the water	The indian ocean is wet	disjoint	add
236	181	2	A indian ocean is outside near a campfire at night	There is a shore outside	disjoint	add
236	181	2	A shore is outside near a campfire at night	There is a indian ocean outside	disjoint	add
236	181	3	A young woman is looking at a indian ocean with a binocular	A shore is looked at by a woman	disjoint	add
236	181	3	A young woman is looking at a shore with a binocular	A indian ocean is looked at by a woman	disjoint	add
236	181	4	Several people are moving towards the indian ocean	There is a group of people near the shore	disjoint	add
236	181	4	Several people are moving towards the shore	There is a group of people near the indian ocean	disjoint	add
236	181	5	A bald man standing to the side of a indian ocean	The man stands near a shore.	disjoint	add
236	181	5	A bald man standing to the side of a shore	The man stands near a indian ocean.	disjoint	add
236	181	6	A kid fetches a indian ocean by a tree in the yard.	a kid gets a shore	disjoint	add
236	181	6	A kid fetches a shore by a tree in the yard.	a kid gets a indian ocean	disjoint	add
236	181	7	A green frog buys a indian ocean from a stand.	There is a green frog buying a shore	disjoint	add
236	181	7	A green frog buys a shore from a stand.	There is a green frog buying a indian ocean	disjoint	add
236	181	8	A indian ocean	A shore	disjoint	add
236	181	8	A shore	A indian ocean	disjoint	add
237	182	0	The ocean is photographed with a camera	There is a water present	forwardentailment	org
237	182	0	The water is photographed with a camera	There is a ocean present	forwardentailment	org
237	182	1	The ocean is in the water	The water is wet	forwardentailment	org
237	182	1	The water is in the water	The ocean is wet	forwardentailment	org
237	182	2	A ocean is outside near a campfire at night	There is a water outside	forwardentailment	org
237	182	2	A water is outside near a campfire at night	There is a ocean outside	forwardentailment	org
237	182	3	A young woman is looking at a ocean with a binocular	A water is looked at by a woman	forwardentailment	org
237	182	3	A young woman is looking at a water with a binocular	A ocean is looked at by a woman	forwardentailment	org
237	182	4	Several people are moving towards the ocean	There is a group of people near the water	forwardentailment	org
237	182	4	Several people are moving towards the water	There is a group of people near the ocean	forwardentailment	org
237	182	5	A bald man standing to the side of a ocean	The man stands near a water.	forwardentailment	org
237	182	5	A bald man standing to the side of a water	The man stands near a ocean.	forwardentailment	org
237	182	6	A kid fetches a ocean by a tree in the yard.	a kid gets a water	forwardentailment	org
237	182	6	A kid fetches a water by a tree in the yard.	a kid gets a ocean	forwardentailment	org
237	182	7	A green frog buys a ocean from a stand.	There is a green frog buying a water	forwardentailment	org
237	182	7	A green frog buys a water from a stand.	There is a green frog buying a ocean	forwardentailment	org
237	182	8	A ocean	A water	forwardentailment	org
237	182	8	A water	A ocean	forwardentailment	org
238	182	0	The ocean is photographed with a camera	There is a australian waters present	independent	add
238	182	0	The australian waters is photographed with a camera	There is a ocean present	independent	add
238	182	1	The ocean is in the water	The australian waters is wet	independent	add
238	182	1	The australian waters is in the water	The ocean is wet	independent	add
238	182	2	A ocean is outside near a campfire at night	There is a australian waters outside	independent	add
238	182	2	A australian waters is outside near a campfire at night	There is a ocean outside	independent	add
238	182	3	A young woman is looking at a ocean with a binocular	A australian waters is looked at by a woman	independent	add
238	182	3	A young woman is looking at a australian waters with a binocular	A ocean is looked at by a woman	independent	add
238	182	4	Several people are moving towards the ocean	There is a group of people near the australian waters	independent	add
238	182	4	Several people are moving towards the australian waters	There is a group of people near the ocean	independent	add
238	182	5	A bald man standing to the side of a ocean	The man stands near a australian waters.	independent	add
238	182	5	A bald man standing to the side of a australian waters	The man stands near a ocean.	independent	add
238	182	6	A kid fetches a ocean by a tree in the yard.	a kid gets a australian waters	independent	add
238	182	6	A kid fetches a australian waters by a tree in the yard.	a kid gets a ocean	independent	add
238	182	7	A green frog buys a ocean from a stand.	There is a green frog buying a australian waters	independent	add
238	182	7	A green frog buys a australian waters from a stand.	There is a green frog buying a ocean	independent	add
238	182	8	A ocean	A australian waters	independent	add
238	182	8	A australian waters	A ocean	independent	add
239	182	0	The atlantic ocean is photographed with a camera	There is a waters present	forwardentailment	add
239	182	0	The waters is photographed with a camera	There is a atlantic ocean present	forwardentailment	add
239	182	1	The atlantic ocean is in the water	The waters is wet	forwardentailment	add
239	182	1	The waters is in the water	The atlantic ocean is wet	forwardentailment	add
239	182	2	A atlantic ocean is outside near a campfire at night	There is a waters outside	forwardentailment	add
239	182	2	A waters is outside near a campfire at night	There is a atlantic ocean outside	forwardentailment	add
239	182	3	A young woman is looking at a atlantic ocean with a binocular	A waters is looked at by a woman	forwardentailment	add
239	182	3	A young woman is looking at a waters with a binocular	A atlantic ocean is looked at by a woman	forwardentailment	add
239	182	4	Several people are moving towards the atlantic ocean	There is a group of people near the waters	forwardentailment	add
239	182	4	Several people are moving towards the waters	There is a group of people near the atlantic ocean	forwardentailment	add
239	182	5	A bald man standing to the side of a atlantic ocean	The man stands near a waters.	forwardentailment	add
239	182	5	A bald man standing to the side of a waters	The man stands near a atlantic ocean.	forwardentailment	add
